person_id,name,position,current_level,suggested_level,gap,overall,role_score,role,grades,club,league
15158,Miguel Rodríguez,WF,73,63,10,64,63,Inside Forward,43,Utrecht,
14129,Ludwig Augustinsson,WD,73,63,10,70,63,Lateral,32,Anderlecht,Belgian Pro League
8171,Alexander Ring,CM,73,63,10,70,63,Metodista,32,Austin FC,Major League Soccer
7824,Adam Forshaw,CM,73,63,10,64,63,Metodista,57,Blackburn Rovers,Championship
17903,Thierno Ballo,WM,73,63,10,65,63,Winger,47,Millwall,Championship
18311,Vasile Mogoș,WD,73,63,10,66,63,Carrilero,41,CS Universitatea Craiova,Liga I
7949,Ahmetcan Kaplan,CD,73,63,10,68,63,Zagueiro,32,NEC,
10968,Federico Redondo,DM,73,63,10,62,63,Volante,45,Elche,
10135,Davide Bettella,CD,73,63,10,66,63,Zagueiro,32,Monza,Serie A
14891,Mauro Icardi,CF,73,63,10,67,63,Poacher,52,Galatasaray,Süper Lig
11752,Hayden Hackney,CM,73,63,10,68,63,Metodista,47,Middlesbrough,Championship
9805,Cristian Volpato,WF,73,63,10,64,63,Inside Forward,43,Sassuolo,Serie B
17584,Stefan Lainer,WD,73,63,10,67,63,Lateral,50,Red Bull Salzburg,
14706,Massadio Haïdara,WD,73,63,10,64,63,Carrilero,50,Newcastle,
9118,Borna Barišić,WD,73,63,10,71,63,Lateral,32,Leganes,La Liga
15969,Oriol Romeu,CM,73,63,10,67,63,Metodista,41,Southampton,Premier League
7682,Abakar Sylla,CD,73,63,10,67,63,Zagueiro,41,Strasbourg,Ligue 1
14346,Malachi Jones,WF,73,63,10,64,63,Inside Forward,32,New York City FC,Major League Soccer
16097,Pascal Groß,CM,73,63,10,69,63,Mezzala,61,Brighton,Premier League
17483,Sinclair Armstrong,CF,73,63,10,68,63,Poacher,32,QPR,Championship
9519,Cheick Oumar Konaté,WD,73,63,10,63,63,Lateral,50,Clermont,Ligue 2
13112,Jovan Manev,CM,73,63,10,66,63,Metodista,32,Adana Demirspor,
12788,Johan Mojica,WD,73,63,10,65,63,Carrilero,51,Mallorca,La Liga
14360,Malik Pinto,CM,73,63,10,65,63,Metodista,32,FC Cincinnati,Major League Soccer
12008,Isaac Olaofe,WM,73,63,10,64,63,Winger,47,Charlton Athletic,League One
7873,Adil Aouchiche,CM,73,63,10,63,63,Mezzala,56,FC Lorient,
8721,Arouna Sangante,CD,73,63,10,65,63,Stopper,50,Le Havre,Ligue 1
7850,Adam Smith,WD,73,63,10,66,63,Lateral,44,Morecambe,League Two
10389,Dominic Sadi,CM,73,63,10,65,63,Metodista,47,Carlisle United,League One
13285,Kaiky,CD,72,62,10,67,62,Zagueiro,32,Almeria,Segunda División
12238,Jake Garrett,CM,72,62,10,67,62,Metodista,32,Blackburn Rovers,Championship
17574,Stefan Bajcetic,DM,72,62,10,66,62,Sentinelle,41,Liverpool,Premier League
11024,Filip Kostić,WM,72,62,10,72,62,Winger,56,Juventus,Serie A
11891,Ibou Sané,WM,72,62,10,63,62,Winger,47,Metz,Ligue 2
12585,Jérôme Roussillon,WD,72,62,10,68,62,Carrilero,41,Union Berlin,Bundesliga
13488,Kevin Paredes,WD,72,62,10,68,62,Lateral,41,Wolfsburg,Bundesliga
8588,Anthony Descotte,CF,72,62,10,66,62,Poacher,32,Volendam,
17248,Sean Davis,CM,72,62,10,69,62,Metodista,34,,
11901,Ibrahim Diakité,WD,72,62,10,64,62,Carrilero,41,Cercle Brugge,
13379,Kayden Jackson,WF,72,62,10,67,62,Inside Forward,32,Derby County,Championship
13125,Juan Cruz,WF,72,62,10,65,62,Inside Forward,50,Osasuna,La Liga
18325,Vernon De Marco,WD,72,62,10,66,62,Carrilero,41,Panserraikos,
17935,Thomas Meunier,WD,72,62,10,67,62,Lateral,43,Lille,Ligue 1
15003,Melayro Bogarde,CD,72,62,10,68,62,Zagueiro,41,TSG Hoffenheim,Bundesliga
17982,Tim Ream,CD,72,62,10,65,62,Stopper,43,Fulham,Premier League
11520,Grant-Leon Ranos,CF,72,62,10,66,62,Poacher,32,Borussia Mönchengladbach,Bundesliga
14223,Luke Cundle,CM,72,62,10,66,62,Metodista,47,Millwall,Championship
7843,Adam Obert,CD,72,62,10,65,62,Stopper,50,Cagliari,Serie A
8538,Ange Caumenan N'Guessan,CD,72,62,10,64,62,Stopper,41,Torino,Serie A
17495,Slobodan Rubežić,CM,72,62,10,61,62,Tuttocampista,46,Aberdeen,
9004,Benjamin Tahirović,DM,72,62,10,64,62,Sentinelle,47,Ajax,Derde Divisie
9003,Benjamin Stambouli,CM,72,62,10,64,62,Metodista,43,Metz,Ligue 2
16493,Rareș Burnete,CF,72,62,10,65,62,Poacher,32,Lecce,Serie A
8289,Alois Confais,CM,72,62,10,62,62,Metodista,41,Le Havre,Ligue 1
10030,Darius Olaru,CM,72,62,10,67,62,Metodista,47,FCSB,Liga I
10022,Dario Gebuhr,CD,72,62,10,65,62,Zagueiro,32,Eintracht Frankfurt,Bundesliga
15978,Oscar,CM,72,62,10,72,62,Metodista,46,Shanghai Port,
12909,Jordan Henderson,CM,72,62,10,67,62,Metodista,61,Brentford,Premier League
8275,Alistair Johnston,WD,72,62,10,71,62,Carrilero,32,Celtic,Scottish Premiership
9466,Cenk Tosun,CF,72,62,10,68,62,Poacher,41,Fenerbahçe,
16890,Rubén Peña,WD,72,62,10,68,62,Carrilero,41,Leganes,La Liga
12852,Jonas Martin,CM,72,62,10,67,62,Metodista,43,Boulogne,
18479,Wesley,CF,72,62,10,68,62,Prima Punta,30,AS Roma,Serie A
17645,Steve Kapuadi,CM,72,62,10,58,62,Relayeur,46,Inter Milan,Serie A
12450,Javi Martínez,DM,72,62,10,67,62,Sentinelle,43,,
10889,Fabio Tavares,CF,72,62,10,67,62,Poacher,32,AOK Kerkyra,
9122,Botond Balogh,CD,72,62,10,61,62,Stopper,50,,
16123,Patrick Gamble,CD,72,62,10,65,62,Zagueiro,32,Blackburn Rovers,Championship
16748,Rocco Coyle,CM,72,62,10,61,62,Mezzala,47,Hull City,Championship
17692,Stiven Shpendi,CF,72,62,10,65,62,Poacher,32,Empoli FC,Serie A
20130,Ali Abdi,WM,72,62,10,66,62,Winger,55,Nice,
9635,Ciaran Brennan,CD,72,62,10,65,62,Zagueiro,32,Sheffield Wednesday,Championship
16781,Roger Martí,CF,72,62,10,69,62,Poacher,32,Cadiz,Segunda División
13223,Junior Tchamadeu,WD,72,62,10,66,62,Carrilero,41,Stoke City,Championship
14485,Marcos Acuña,WD,72,62,10,66,62,Carrilero,49,Sevilla,La Liga
19872,Ao Tanaka,CM,72,62,10,67,62,Tuttocampista,48,Leeds United,Championship
8534,Anel Ahmedhodzic,CD,72,62,10,64,62,Stopper,50,Feyenoord,Eredivisie
13280,Kai Naismith,CD,72,62,10,70,62,Zagueiro,32,Bristol City,Championship
18412,Vlad Chiricheș,CD,72,62,10,64,62,Zagueiro,41,Cremonese,
11654,Hans Nicolussi Caviglia,CM,72,62,10,65,62,Metodista,41,Fiorentina,Serie A
17418,Shola Shoretire,WF,72,62,10,64,62,Inside Forward,43,PEC Zwolle,Eredivisie
13998,Loïc Négo,WD,72,62,10,66,62,Carrilero,50,Le Havre,Ligue 1
10338,Dion Drena Beljo,CF,72,62,10,65,62,Poacher,53,Augsburg,Bundesliga
8157,Álex Sola,WD,72,62,10,67,62,Carrilero,41,Getafe,La Liga
12000,Irvyn Lomami,WD,72,62,10,67,62,Carrilero,32,,
17480,Simy,CF,72,62,10,64,62,Poacher,41,Salernitana,Serie B
9649,CJ Fodrey,WF,71,61,10,63,61,Extremo,32,Austin FC,Major League Soccer
19116,Lewis Dobbin,WF,71,61,10,63,61,Extremo,43,Preston North End,Championship
14820,Matteo Prati,CM,71,61,10,64,61,Mezzala,55,Cagliari,Serie A
14132,Luigi Cherubini,WF,71,61,10,65,61,Inside Forward,32,AS Roma,Serie A
18964,Facundo Colidio,WF,71,61,10,64,61,Extremo,42,Inter Milan,Serie A
12912,Jordan Hugill,CF,71,61,10,67,61,Poacher,32,Rotherham,League One
15558,Nathaniel Adjei,CD,71,61,10,64,61,Stopper,41,Lorient,Ligue 2
10361,Djibril Soumaré,CM,71,61,10,66,61,Metodista,32,Sheffield United,Championship
11436,Giovanni Bonfanti,CD,71,61,10,68,61,Zagueiro,32,Atalanta,Serie A
13634,Kristian Hlynsson,CM,71,61,10,65,61,Metodista,47,FC Twente,Vrouwen Eredivisie
13111,Jovan Malcolm,CF,71,61,10,68,61,Poacher,32,West Bromwich Albion,Championship
16020,Oumar Diakité,CF,71,61,10,63,61,Poacher,52,West Bromwich Albion,Championship
14685,Marvin Senaya,CM,71,61,10,64,61,Metodista,56,Auxerre,Ligue 1
16065,Pablo Torre,CM,71,61,10,65,61,Mezzala,51,Mallorca,La Liga
11720,Harvey Griffiths,CM,71,61,10,65,61,Metodista,32,Walsall,League One
11909,Ibrahim Sulemana,CM,71,61,10,64,61,Metodista,41,Bologna,Serie A
8813,Axel Camblan,CF,71,61,10,66,61,Poacher,32,Brest,Ligue 1
13133,Juan Larios,WD,71,61,10,65,61,Carrilero,32,Southampton,Premier League
8131,Alex Lankshear,WD,71,61,10,62,61,Carrilero,32,Blackpool,League One
12136,Jack McGlynn,CM,71,61,10,68,61,Metodista,32,Houston Dynamo FC,Major League Soccer
8938,Ben Chrisene,WD,71,61,10,62,61,Lateral,41,Norwich City,Championship
10088,David Kasumu,CM,71,61,10,67,61,Metodista,32,Huddersfield Town,Championship
17311,Semr Telalovic,CF,71,61,10,66,61,Poacher,32,Blackburn Rovers,Championship
17146,Samuele Vignato,WF,71,61,10,60,61,Inside Forward,43,Monza,Serie A
11753,Haydon Roberts,CD,71,61,10,68,61,Zagueiro,32,Bristol City,Championship
14207,Lukáš Vorlický,WF,71,61,10,68,61,Inside Forward,32,Atalanta,Serie A
18645,Yellu Santiago,CM,71,61,10,72,61,Metodista,32,Arouca,
8835,Azeem Abdulai,CM,71,61,10,65,61,Metodista,32,Swansea City,Championship
13244,Justin Haak,CM,71,61,10,59,61,Metodista,47,New York City FC,Major League Soccer
8824,Ayman Benarous,CM,71,61,10,65,61,Metodista,32,Bristol City,Championship
8870,Bambasé Conté,WF,71,61,10,65,61,Inside Forward,32,1899 Hoffenheim,Bundesliga
11698,Harry Leonard,CF,71,61,10,69,61,Poacher,32,Blackburn Rovers,Championship
12767,Joel Silva,CM,71,61,10,66,61,Metodista,32,Boavista,
10265,Di'Shon Bernard,CD,71,61,10,67,61,Zagueiro,32,Sheffield Wednesday,Championship
8210,Alfie Gilchrist,WD,71,61,10,63,61,Lateral,41,West Bromwich Albion,Championship
13522,Kian Fitz-Jim,CM,71,61,10,66,61,Metodista,47,Ajax,Derde Divisie
17674,Steven Zuber,WF,71,61,10,67,61,Inside Forward,52,Atromitos,
10220,Denis Thomalla,CF,71,61,10,67,61,Poacher,34,AEL Limassol,
18457,Warren Bondo,CM,71,61,10,64,61,Metodista,41,AC Milan,Serie A
13948,Liam Thompson,CM,71,61,10,62,61,Metodista,46,Derby County,Championship
11429,Giorgio Cittadini,CD,71,61,10,69,61,Zagueiro,32,Genoa,Serie A
14083,Lucas Gourna-Douath,CM,71,61,10,66,61,Metodista,46,Le Havre,Ligue 1
17284,Sebastian Quirk,WD,71,61,10,65,61,Carrilero,32,Accrington Stanley,League Two
10248,Denzel Hall,CM,71,61,10,60,61,Mezzala,46,Rotherham,League One
8501,Andrew Moran,CM,71,61,10,67,61,Metodista,32,Preston North End,Championship
11415,Gino Infantino,CM,71,61,10,67,61,Metodista,32,Fiorentina,Serie A
8177,Alexandra Popp,CF,71,61,10,62,61,Poacher,32,Wolfsburg,Bundesliga
10995,Fernandinho,CM,71,61,10,67,61,Tuttocampista,43,Athletico Paranaense,
9749,Conor Townsend,WD,71,61,10,64,61,Carrilero,41,Ipswich Town,Premier League
18122,Tommaso Baldanzi,CM,71,61,10,67,61,Metodista,41,AS Roma,Serie A
8580,Anselmo García MacNulty,CD,71,61,10,64,61,Zagueiro,41,PEC Zwolle,Eredivisie
11042,Filippo Missori,WD,70,60,10,63,60,Lateral,32,Sassuolo,Serie B
13582,Klaus Gjasula,CM,70,60,10,62,60,Metodista,41,Darmstadt,Bundesliga
8416,Andre Brooks,CM,70,60,10,61,60,Metodista,56,Sheffield United,Championship
15690,Nicolas Viola,CM,70,60,10,68,60,Metodista,43,Novara,Serie B
12331,James Tavernier,WD,70,60,10,68,60,Carrilero,43,Rangers FC,
8594,Anthony Jung,WD,70,60,10,62,60,Lateral,50,Freiburg,Bundesliga
11582,Gyasi Zardes,CF,70,60,10,66,60,Poacher,32,United States,
12057,Iván Balliu,WD,70,60,10,65,60,Carrilero,41,Rayo Vallecano,La Liga
11027,Filip Mladenović,WD,70,60,10,66,60,Carrilero,41,Fatih Karagümrük,
18698,Yunis Abdelhamid,CD,70,60,10,64,60,Stopper,41,FAR Rabat,Botola 1 Pro
18141,Tommy Smith,WD,70,60,10,67,60,Carrilero,34,Queens Park Rangers,Championship
12013,Isaak Touré,CD,70,60,10,62,60,Zagueiro,50,Pisa,Serie B
8945,Ben Gibson,CD,70,60,10,57,60,Zagueiro,52,Stoke City,Championship
17285,Sebastian Revan,WD,70,60,10,64,60,Lateral,32,Rotherham,League One
14180,Luka Janes,CM,70,60,10,63,60,Metodista,32,Heidenheim,Bundesliga
9287,Caleb Taylor,CD,70,60,10,65,60,Zagueiro,32,Cheltenham Town,League Two
12295,James Chester,CD,70,60,10,62,60,Stopper,43,Derby County,Championship
11114,Francesco Acerbi,CD,70,60,10,65,60,Zagueiro,52,Inter Milan,Serie A
10034,Darko Churlinov,CM,70,60,10,63,60,Mezzala,47,Burnley,Championship
8357,Amir Abrashi,CM,70,60,10,61,60,Metodista,41,Grasshopper Club Zürich,Swiss Super League
10439,Duplexe Tchamba,CM,70,60,10,64,60,Metodista,32,Casa Pia AC,Liga Portugal
9064,Billy Koumetio,CD,70,60,10,62,60,Zagueiro,41,Dundee,
16348,Pizzi,CM,70,60,10,64,60,Mezzala,34,Estoril,
10799,Ester Sokler,CF,70,60,10,64,60,Poacher,43,Aberdeen,
14545,Mario Martín,CM,70,60,10,60,60,Mezzala,57,Getafe,La Liga
9289,Caleb Wiley,WD,70,60,10,67,60,Carrilero,32,Watford,Championship
18506,Will Grigg,CF,70,60,10,65,60,Poacher,32,Wigan Athletic,Championship
16624,Riccardo Pagano,CM,70,60,10,65,60,Metodista,32,AS Roma,Serie A
8958,Ben Mee,CD,70,60,10,61,60,Stopper,52,Sheffield United,Championship
13413,Kelsey Mooney,CF,70,60,10,62,60,Poacher,32,Aston Villa,Premier League
7196,Toby Alderweireld,CD,70,60,10,66,60,Zagueiro,43,Royal Antwerp FC,
9183,Brayann Pereira,WD,70,60,10,64,60,Carrilero,41,NEC,
14368,Mama Baldé,WF,70,60,10,65,60,Extremo,52,Brest,Ligue 1
8421,André Gomes,CM,70,60,10,60,60,Metodista,33,Lille,Ligue 1
14699,Mason Burstow,CF,70,60,10,63,60,Poacher,32,Sunderland,Championship
13433,Kenny Lala,WD,70,60,10,65,60,Carrilero,50,Brest,Ligue 1
14672,Marvin Çuni,CF,70,60,10,63,60,Poacher,41,Sampdoria,Serie B
7865,Adedira Mebude,WF,70,60,10,65,60,Inside Forward,32,Bristol City,Championship
9505,Charlie Wyke,CF,70,60,10,66,60,Poacher,32,Carlisle United,League One
10474,Eden Hazard,WF,70,80,-10,71,80,Inside Forward,29,Real Madrid,La Liga
13339,Karoy Anderson,CM,70,60,10,63,60,Mezzala,45,Charlton Athletic,League One
13183,Julian Rijkhoff,CF,70,60,10,65,60,Poacher,32,Almere City,
15561,Nathaniel Clyne,WD,70,60,10,65,60,Lateral,53,Crystal Palace,Premier League
9977,Danilo Pereira,CM,70,60,10,61,60,Metodista,58,Paris Saint-Germain,Ligue 1
14716,Mateo Joseph,CF,70,60,10,64,60,Poacher,47,Mallorca,La Liga
11572,Gustavo Puerta,CM,70,60,10,66,60,Metodista,32,Bayer Leverkusen,Bundesliga
7705,Abdoullah Ba,CM,70,60,10,67,60,Metodista,32,Sunderland,Championship
10705,Eniss Shabani,CM,70,60,10,60,60,Tuttocampista,47,Mainz 05,Bundesliga
12018,Isaiah Foster,WD,70,60,10,62,60,Carrilero,32,FC Cincinnati,Major League Soccer
12713,Joe Edwards,CM,70,60,10,64,60,Metodista,47,Charlton Athletic,League One
9929,Daniel Jebbison,CF,70,60,10,61,60,Poacher,43,Preston North End,Championship
18076,Tom Sparrow,CM,69,59,10,60,59,Mezzala,46,Motherwell,
18258,Unai Egiluz,CD,69,59,10,63,59,Zagueiro,32,Athletic Bilbao,La Liga
18733,Zach Nelson,CM,69,59,10,62,59,Metodista,32,Luton Town,Championship
17510,Sol Sidibe,CM,69,59,10,63,59,Metodista,32,Stoke City,Championship
15891,Oliver Patrick,CM,69,59,10,62,59,Metodista,32,Accrington Stanley,League Two
14631,Martin Adeline,CM,69,59,10,66,59,Metodista,32,Troyes,Ligue 2
14986,Mehdi Leris,AM,69,59,10,61,59,Trequartista,52,Pisa,Serie B
18260,Unai Gómez,CM,69,59,10,61,59,Mezzala,60,Athletic Bilbao,La Liga
12885,Jonny Evans,CD,69,59,10,62,59,Stopper,43,Manchester United,Premier League
12344,Jamie Donley,WF,69,59,10,64,59,Inside Forward,32,Stoke City,Championship
13475,Kevin Kelsy,CF,69,59,10,63,59,Poacher,32,FC Cincinnati,Major League Soccer
12138,Jack Milne,CM,69,59,10,57,59,Metodista,47,Aberdeen,
995,Callum McManaman,WF,69,59,10,64,59,Inside Forward,34,Melbourne Victory,
12844,Jon Olasagasti,CM,69,59,10,66,59,Metodista,32,Real Sociedad,La Liga
8314,Álvaro Rodríguez,CF,69,59,10,66,59,Poacher,47,Elche,
13831,Leo Hjelde,CD,69,59,10,64,59,Zagueiro,32,Sheffield United,Championship
10193,Delano Burgzorg,WF,69,59,10,63,59,Inside Forward,43,Middlesbrough,Championship
13941,Liam Palmer,WD,69,59,10,63,59,Lateral,43,Sheffield Wednesday,Championship
14206,Lukas Ullrich,WD,69,59,10,62,59,Carrilero,50,Borussia Mönchengladbach,Bundesliga
11317,George Hall,CM,69,59,10,67,59,Metodista,32,Birmingham City,Championship
15168,Mihajlo Ilić,CD,69,59,10,60,59,Zagueiro,41,Anderlecht,Belgian Pro League
10599,Élysée Logbo,CF,69,59,10,64,59,Poacher,32,Le Havre,Ligue 1
10704,Enis Destan,CF,69,59,10,62,59,Poacher,43,Hull City,Championship
9993,Danny Ings,CF,69,59,10,62,59,Prima Punta,54,Sheffield United,Championship
11921,Ignacio Miramón,CM,69,59,10,66,59,Metodista,32,Lille,Ligue 1
9554,Chris Long,CF,69,59,10,58,59,Poacher,43,Crewe Alexandra,League Two
16894,Ruben van Bommel,WM,68,58,10,64,58,Winger,32,PSV,Eredivisie
9855,Damion Downs,CF,68,58,10,59,58,Poacher,43,Southampton,Premier League
3236,Javier Pastore,AM,68,78,-10,69,78,Trequartista,29,Qatar SC,Qatar Stars League
12204,Jacques Ekomié,CM,68,58,10,62,58,Tuttocampista,47,Angers,Ligue 1
10977,Felipe Rodriguez-Gentile,CF,68,58,10,62,58,Poacher,32,Preston North End,Championship
15826,Odin Thiago Holm,CM,68,58,10,65,58,Metodista,32,,
9105,Bojan Radulovic,CF,68,58,10,63,58,Poacher,32,Huddersfield Town,Championship
15090,Michael Smith,CF,68,58,10,63,58,Poacher,32,Heart of Midlothian FC,
14499,Marcus Pedersen,WD,68,58,10,59,58,Carrilero,50,Torino,Serie A
10589,Ellis Taylor,CM,68,58,10,61,58,Metodista,32,Harrogate Town,League Two
16926,Ryan Andrews,WD,68,58,10,62,58,Carrilero,41,Watford,Championship
17907,Thierry Small,WM,68,58,10,61,58,Winger,47,Preston North End,Championship
12896,Jordan Ayew,CF,68,58,10,63,58,Prima Punta,55,Leicester City,Premier League
13457,Kevin,WM,68,58,10,68,58,Winger,49,Fulham,Premier League
10952,Fede San Emeterio,CM,68,58,10,66,58,Metodista,32,Cadiz,Segunda División
19374,Myles Peart-Harris,WM,68,58,10,62,58,Winger,47,Brentford,Premier League
12111,Jack Colback,CM,68,58,10,62,58,Metodista,43,Nottingham Forest,Premier League
18040,Tom Cairney,CM,68,58,10,61,58,Mezzala,59,Fulham,Premier League
10460,Dženan Pejčinović,CF,68,58,10,58,58,Poacher,44,Wolfsburg,Bundesliga
9502,Charlie Taylor,WD,68,58,10,63,58,Carrilero,41,West Bromwich Albion,Championship
15581,Nazarly Rusyn,CF,68,58,10,59,58,Poacher,43,Sunderland,Championship
9861,Dan Burn,WD,68,58,10,59,58,Lateral,51,Newcastle United,Premier League
7857,Adama Bojang,WF,68,58,10,63,58,Inside Forward,32,Reims,Ligue 1
9087,Bobby Clark,CM,68,58,10,60,58,Mezzala,47,Derby County,Championship
14854,Mattia De Sciglio,WD,68,58,10,65,58,Lateral,41,Juventus,Serie A
14789,Matt Godden,CF,68,58,10,64,58,Poacher,34,Charlton Athletic,League One
9869,Dan Martin,CM,68,58,10,63,58,Metodista,32,Accrington Stanley,League Two
14802,Matt Phillips,AM,68,58,10,64,58,Trequartista,41,Oxford United,Championship
15771,Noah Mbamba,CM,68,58,10,63,58,Metodista,47,Dender EH,
16681,Rob Apter,WD,68,58,10,61,58,Carrilero,41,Charlton Athletic,League One
9327,Cameron Congreve,WF,68,58,10,59,58,Inside Forward,43,Dundee,
15085,Michael Olakigbe,WF,68,58,10,63,58,Inside Forward,32,Wigan Athletic,Championship
9493,Charlie Hughes,CM,68,58,10,62,58,Metodista,47,Hull City,Championship
14347,Malamine Efekele,WD,68,58,10,62,58,Carrilero,32,FC St. Gallen 1879,
8488,Andres Sfait,AM,68,58,10,56,58,Trequartista,43,Salernitana,Serie B
11117,Francesco D'Alessio,CM,68,58,10,64,58,Metodista,32,AS Roma,Serie A
9681,Clemens Riedel,CD,68,58,10,60,58,Stopper,42,Espanyol,La Liga
9206,Brian De Keersmaecker,WM,68,58,10,64,58,Winger,47,Oxford United,Championship
8991,Benjamin Cremaschi,CM,68,58,10,58,58,Mezzala,46,Parma,Serie A
15042,Metinho,CM,68,58,10,64,58,Metodista,47,Sparta Rotterdam,Eredivisie
15481,Nacho Ferri,CF,68,58,10,60,58,Poacher,43,KVC Westerlo,
13266,Kacper Urbański,CM,68,58,10,64,58,Metodista,41,Legia Warszawa,
8615,Antoine Mendy,WD,68,58,10,62,58,Lateral,50,Nice,
8539,Ángel Alarcón,WF,68,58,10,61,58,Inside Forward,42,FC Porto,Liga Portugal
14218,Luke Ayling,WD,68,58,10,64,58,Lateral,52,Middlesbrough,Championship
17309,Semih Kılıçsoy,CF,67,57,10,63,57,Poacher,43,Cagliari,Serie A
10514,Efrain Morales,CD,67,57,10,60,57,Zagueiro,32,Atlanta United,
9222,Brodie Spencer,WD,67,57,10,62,57,Carrilero,41,Oxford United,Championship
8826,Ayman Kari,CM,67,57,10,65,57,Metodista,41,FC Lorient,
18124,Tommaso Corazza,WD,67,57,10,64,57,Lateral,32,Pescara,Serie B
12037,Ismaël Gharbi,CM,67,57,10,64,57,Metodista,32,Braga,Liga Portugal
15586,Nectarios Triantis,CD,67,57,10,56,57,Stopper,40,Minnesota United FC,Major League Soccer
12121,Jack Grieves,CF,67,57,10,61,57,Poacher,32,Watford,Championship
18065,Tom Louchet,CM,67,57,10,65,57,Mezzala,56,Nice,
18741,Zak Gilsenan,AM,67,57,10,63,57,Trequartista,32,Blackburn Rovers,Championship
7605,Zakaria Labyad,WF,67,57,10,63,57,Inside Forward,30,,
17281,Sebastián Pérez,CM,67,57,10,61,57,Mezzala,45,Casa Pia AC,Liga Portugal
17651,Steve Ngoura,CF,67,57,10,58,57,Prima Punta,44,Cercle Brugge,
17955,Tiago Machado,CF,67,57,10,61,57,Poacher,32,Boavista,
18257,Umut Tohumcu,CM,67,57,10,63,57,Metodista,41,1899 Hoffenheim,Bundesliga
16018,Oualid El Hajjam,WD,67,57,10,62,57,Carrilero,41,Le Havre,Ligue 1
13072,Josh Seary,WD,67,57,10,62,57,Carrilero,32,Preston North End,Championship
14312,Mahamadou Diawara,CM,67,57,10,61,57,Metodista,41,Royal Antwerp,
13552,Kiko Femenía,WD,67,57,10,62,57,Carrilero,51,Getafe,La Liga
13459,Kevin Behrens,CF,67,57,10,62,57,Poacher,52,Lugano,
12520,Jeff Hendrick,CM,67,57,10,61,57,Metodista,41,Sheffield Wednesday,Championship
15219,Milan Đurić,CF,67,57,10,63,57,Poacher,32,Parma,Serie A
16940,Ryan Finnigan,CM,67,57,10,63,57,Metodista,32,Crewe Alexandra,League Two
9984,Danny Batth,CD,67,57,10,59,57,Zagueiro,43,Derby County,Championship
11579,Gvidas Gineitis,CM,67,57,10,64,57,Mezzala,56,Torino,Serie A
9639,Ciaran McGuckin,CM,67,57,10,59,57,Metodista,32,Rotherham,League One
10890,Fabio Torsiello,CF,67,57,10,61,57,Poacher,32,Darmstadt,Bundesliga
14907,Max Finkgräfe,WD,67,57,10,62,57,Carrilero,41,RB Leipzig,Bundesliga
14962,Maya Yoshida,CD,66,56,10,57,56,Stopper,50,Los Angeles Galaxy,
13246,Justin Kalumba,WM,66,56,10,62,56,Winger,32,Mallorca,La Liga
16045,Owen Wolff,CM,66,56,10,58,56,Metodista,46,Austin FC,Major League Soccer
14811,Matteo Darmian,WD,66,56,10,66,56,Carrilero,43,Inter Milan,Serie A
11314,George Earthy,CM,66,56,10,62,56,Metodista,32,West Ham United,Premier League
17222,Scott Arfield,CM,66,56,10,58,56,Mezzala,58,Falkirk FC,
14676,Marvin Johnson,CM,66,56,10,65,56,Metodista,32,Sheffield Wednesday,Championship
10470,Edan Diop,CM,66,56,10,61,56,Metodista,47,Cercle Brugge,
13409,Kellen Fisher,WD,66,56,10,60,56,Carrilero,41,Norwich City,Championship
14787,Matt Doherty,WD,66,56,10,62,56,Lateral,52,Wolverhampton Wanderers,Premier League
14987,Mehdi Loune,CM,66,56,10,62,56,Metodista,32,Eintracht Frankfurt,Bundesliga
10280,Diego Chará,DM,66,56,10,61,56,Sentinelle,47,Portland Timbers,Major League Soccer
11228,Gabriel Moscardo,CM,66,56,10,64,56,Metodista,32,Braga,Liga Portugal
17891,Thérence Koudou,WD,66,56,10,58,56,Lateral,41,KV Mechelen,Belgian Pro League
18542,Willy Kambwala,CD,66,56,10,59,56,Zagueiro,41,Villarreal,La Liga
12023,Isak Hansen-Aarøen,CM,66,56,10,62,56,Metodista,32,Werder Bremen,Bundesliga
8823,Ayman Aourir,CM,66,56,10,62,56,Metodista,32,Bayer Leverkusen,Bundesliga
16093,Paris Brunner,CF,66,56,10,63,56,Poacher,32,Monaco,Ligue 1
12707,Joe Allen,CM,66,56,10,63,56,Metodista,43,Swansea City,Championship
7702,Abdoulaye Kamara,CM,66,56,10,63,56,Metodista,32,Hull City,Championship
14728,Mateusz Klich,CM,66,56,10,60,56,Metodista,57,D.C. United,Major League Soccer
13976,Lino Sousa,WD,66,56,10,61,56,Carrilero,32,Plymouth Argyle,Championship
11236,Gabriel Sigua,CM,65,55,10,60,55,Metodista,32,Basel,
9517,Cheick Doumbia,WD,65,55,10,62,55,Carrilero,32,Le Havre,Ligue 1
13092,Joshua King,CF,65,55,10,61,55,Prima Punta,43,Fulham,Premier League
11051,Finn Cartwright,CM,65,55,10,60,55,Metodista,32,Middlesbrough,Championship
10007,Danny Welbeck,CF,65,55,10,60,55,Poacher,56,Brighton,Premier League
17791,Tarek Buchmann,CD,65,55,10,60,55,Zagueiro,32,Nürnberg,
18046,Tom Eaves,CF,65,55,10,61,55,Poacher,32,Northampton Town,League One
12002,Isaac Babadi,CM,65,55,10,60,55,Tuttocampista,47,Royal Antwerp,
8005,Alan Matturro,CD,65,55,10,58,55,Stopper,50,Levante,Segunda División
